Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full,Watched
2021-05-01,The Secret in Their Eyes,2009,25376,El secreto de sus ojos,tt1305806,es,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,17.917,2000000.0,"Crime, Drama, Mystery",http://www.elsecretodesusojos.com,2009-08-13,33965843.0,130.0,es,7.992,2098.0,"TVE, 100 Bares, Haddock Films, INCAA, Tornasol Films, Telefe, Canal+ España, Ministerio de Cultura","AR, ES",Spanish,1
2021-05-01,Rope,1948,1580,Rope,tt0040746,en,Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,13.083,1500000.0,"Crime, Drama, Thriller",,1948-03-11,2200000.0,81.0,en,7.977,2160.0,"Warner Bros. Pictures, Transatlantic Pictures",US,English,1
2021-05-01,Schindler's List,1993,424,Schindler's List,tt0108052,en,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,59.087,22000000.0,"Drama, History, War",http://www.schindlerslist.com/,1993-12-15,321365567.0,195.0,"de, pl, he, en",8.6,13428.0,"Universal Pictures, Amblin Entertainment",US,"German, Polish, Hebrew, English",1
2021-05-01,Magnolia,1999,334,Magnolia,tt0175880,en,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",18.528,37000000.0,Drama,https://www.warnerbros.com/magnolia,1999-12-10,48451803.0,189.0,"en, fr, de",7.7,2936.0,"New Line Cinema, Ghoulardi Film Company, The Magnolia Project",US,"English, French, German",1
2021-05-01,Fargo,1996,275,Fargo,tt0116282,en,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",19.358,7000000.0,"Crime, Drama, Thriller",http://www.themoviefargo.com/,1996-03-08,60611975.0,98.0,en,7.874,6706.0,"PolyGram Filmed Entertainment, Working Title Films","GB, US",English,1
2021-05-01,Once Upon a Time in Anatolia,2011,74879,Bir Zamanlar Anadolu'da,tt1827487,tr,"In the rural area around the Anatolian town of Keskin, the local prosecutor, police commissar, and doctor lead a search for a victim of a murder to whom a suspect named Kenan and his mentally challenged brother confessed. However, the search is proving more difficult than expected as Kenan is fuzzy as to the body's exact location. As the group continues looking, its members can't help but chat among themselves about both trivia and their deepest concerns in an investigation that is proving more trying than any of them expected.",9.552,0.0,"Drama, Crime",,2011-09-23,138730.0,157.0,tr,7.482,380.0,"Zeynofilm, Production 2006, 1000 Volt","BA, TR",Turkish,1
2021-05-01,Detachment,2011,74308,Detachment,tt1683526,en,"A chronicle of three weeks in the lives of several high school teachers, administrators and students through the eyes of substitute teacher, Henry Barthes. Henry roams from school to school, imparting modes of knowledge, but never staying long enough to form any semblance of sentient attachment.",20.812,0.0,Drama,,2011-04-24,1681521.0,98.0,en,7.569,1217.0,"Appian Way, Kingsgate Films, Paper Street Films",US,English,1
2021-05-01,God Bless America,2011,74306,God Bless America,tt1912398,en,"Fed up with the cruelty and stupidity of American culture, an unlikely duo goes on a killing spree, killing reality TV stars, bigots and others they find repugnant.",8.977,0.0,"Comedy, Drama",http://www.magnetreleasing.com/godblessamerica/,2011-09-09,0.0,104.0,en,7.018,815.0,"Jerkschool Productions, Darko Entertainment",US,English,1
2021-05-01,Kingsman: The Secret Service,2014,207703,Kingsman: The Secret Service,tt2802144,en,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,67.975,81000000.0,"Crime, Comedy, Action, Adventure",http://www.kingsmanmovie.com/,2015-01-24,414351546.0,129.0,"ar, en",7.639,14809.0,"20th Century Fox, Marv Films, TSG Entertainment, Cloudy Productions","GB, US","Arabic, English",1
2021-05-01,Straight Outta Compton,2015,277216,Straight Outta Compton,tt1398426,en,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",62.605,28000000.0,"Drama, Music, History",http://www.straightouttacompton.com/,2015-08-11,201634991.0,147.0,en,7.782,3324.0,"New Line Cinema, Universal Pictures, Legendary Pictures, Cube Vision, Broken Chair Flickz, Crucial Films",US,English,1
2021-05-01,Manchester by the Sea,2016,334541,Manchester by the Sea,tt4034228,en,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.",21.702,9000000.0,Drama,http://manchesterbytheseathemovie.com/,2016-11-18,78988148.0,138.0,en,7.531,5041.0,"OddLot Entertainment, Big Indie Pictures, Amazon Studios, Pearl Street Films, CMP Entertainment, K Period Media, B Story, The Affleck/Middleton Project, The Media Farm",US,English,1
2021-05-01,True Grit,2010,44264,True Grit,tt1403865,en,"Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",23.182,38000000.0,"Drama, Adventure, Western",http://www.truegritmovie.com/,2010-12-22,252276927.0,110.0,en,7.298,4577.0,"Paramount, Scott Rudin Productions, Mike Zoss Productions, Skydance Media",US,English,1
2021-05-01,Yi Yi,2000,25538,一一,tt0244316,zh,Each member of a family in Taipei asks hard questions about life's meaning as they live through everyday quandaries.,14.36,0.0,"Drama, Family",,2000-09-20,0.0,174.0,"en, ja, zh",7.842,395.0,"Omega Project, AtomFilms, Nemuru Otoko Seisaku Iinkai","TW, JP","English, Japanese, Mandarin",1
2021-05-01,A Serious Man,2009,12573,A Serious Man,tt1019452,en,"It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",15.089,7000000.0,"Comedy, Drama",https://www.focusfeatures.com/a_serious_man,2009-09-30,31430334.0,106.0,"it, en, yi, he",6.77,1729.0,"StudioCanal, Mike Zoss Productions, Relativity Media, Focus Features, Working Title Films","US, GB, FR","Italian, English, Yiddish, Hebrew",1
2021-05-01,No Country for Old Men,2007,6977,No Country for Old Men,tt0477348,en,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",31.697,25000000.0,"Crime, Drama, Thriller",,2007-06-13,171627166.0,122.0,"en, es",7.931,10127.0,"Miramax, Scott Rudin Productions, Paramount Vantage, Mike Zoss Productions",US,"English, Spanish",1
2021-05-01,Burn After Reading,2008,4944,Burn After Reading,tt0887883,en,"When a disc containing memoirs of a former CIA analyst falls into the hands of gym employees, Linda and Chad, they see a chance to make enough money for Linda to have life-changing cosmetic surgery. Predictably, events whirl out of control for the duo, and those in their orbit.",13.701,37000000.0,"Comedy, Drama",,2008-09-05,163720069.0,96.0,en,6.62,3934.0,"StudioCanal, Mike Zoss Productions, Relativity Media, Focus Features, Working Title Films","US, GB, FR",English,1
2021-05-01,The Breakfast Club,1985,2108,The Breakfast Club,tt0088847,en,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.",17.43,1000000.0,"Comedy, Drama",,1985-02-15,51525171.0,98.0,en,7.764,7004.0,"Universal Pictures, Channel Productions, A&M Films",US,English,1
2021-05-01,Ratatouille,2007,2062,Ratatouille,tt0382932,en,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",141.509,150000000.0,"Animation, Comedy, Family, Fantasy",http://disney.go.com/disneypictures/ratatouille,2007-06-28,623726000.0,111.0,"en, fr",7.787,14507.0,"Walt Disney Pictures, Pixar",US,"English, French",1
2021-05-01,Planet Terror,2007,1992,Planet Terror,tt1077258,en,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry Darling, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend El Wray lead a team of accidental warriors into the night.",24.019,0.0,"Horror, Action, Thriller",http://www.planetterror.senator.de/,2007-04-06,0.0,105.0,en,6.629,2909.0,Dimension Films,US,English,1
2021-05-01,Requiem for a Dream,2000,641,Requiem for a Dream,tt0180093,en,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,15.792,4500000.0,"Crime, Drama",http://www.requiemforadream.com/,2000-10-06,7390108.0,102.0,en,8.035,8438.0,"Thousand Words, Artisan Entertainment, Protozoa Pictures",US,English,1
2021-05-01,Psycho,1960,539,Psycho,tt0054215,en,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",36.397,806947.0,"Horror, Drama, Thriller",,1960-06-22,50000000.0,109.0,en,8.445,8553.0,Shamley Productions,US,English,1
2021-05-01,Memento,2000,77,Memento,tt0209144,en,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",26.675,9000000.0,"Mystery, Thriller",http://www.otnemem.com/,2000-10-11,39723096.0,113.0,en,8.194,12740.0,"Summit Entertainment, Newmarket Capital Group, Team Todd, I Remember Productions",US,English,1
2021-05-01,A History of Violence,2005,59,A History of Violence,tt0399146,en,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,17.309,32000000.0,"Drama, Thriller, Crime",,2005-09-23,60740827.0,96.0,en,7.173,2671.0,"New Line Cinema, DC Comics, BenderSpink","US, CA, DE",English,1
2021-05-01,The Turin Horse,2011,81401,A torinói ló,tt1316540,hu,A monumental windstorm and an abused horse's refusal to work or eat signal the beginning of the end for a poor farmer and his daughter.,7.982,0.0,Drama,,2011-02-15,0.0,155.0,"de, hu",7.759,282.0,"Medienboard Berlin-Brandenburg, Vega Film, Zero Fiction Film, Fonds Eurimages du Conseil de l'Europe, TT Filmmûhely, Motion Picture Public Foundation of Hungary, Werc Werk Works, Movie Partners In Motion Film",HU,"German, Hungarian",1
2021-05-01,Z,1969,2721,Z,tt0065234,fr,"Amidst a heated political climate, the opposition leader is killed in what appears to be a traffic accident. When a magistrate finds evidence of a government cover-up, witnesses start to get targeted. A thinly-fictionalized account of the events surrounding the assassination of Greek politician Grigoris Lambrakis in 1963, Z captures the outrage about the military junta that ruled Greece at the time.",11.382,0.0,"Thriller, History, Drama",,1969-02-26,83305.0,127.0,"fr, ru",7.867,343.0,Valoria Films,"DZ, FR","French, Russian",1
2021-05-01,Halloween,2007,2082,Halloween,tt0373883,en,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger.",115.176,15000000.0,Horror,http://www.halloweenmovies.com/,2007-08-31,80460948.0,110.0,en,6.203,1925.0,"Dimension Films, Spectacle Entertainment Group, Nightfall Productions",US,English,1
