Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full
2021-08-04,On the Silver Globe,1988,27072,Na Srebrnym Globie,tt0093593,pl,"A small group of cosmic explorers, including a woman, leaves Earth to start a new civilization. They do not realize that within themselves they carry the end of their own dream. They die one by one, while their children revert to a primitive native culture, creating new myths and a new god.",6.983,0,"Science Fiction, Adventure, Fantasy, Drama",,1988-10-09,0,165,pl,7.9,90,"Zespól Filmowy ""Kadr"", Studio Filmowe Kadr",PL,Polish
2021-08-07,The Suicide Squad,2021,436969,The Suicide Squad,tt6334354,en,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",202.992,185000000,"Action, Comedy, Adventure",https://www.thesuicidesquad.net,2021-07-28,168657565,132,"en, fr, es",7.616,6719,"Warner Bros. Pictures, Atlas Entertainment, The Safran Company, DC Films",US,"English, French, Spanish"
2021-08-08,Caché,2005,445,Caché,tt0387898,fr,A married couple is terrorized by a series of videotapes planted on their front porch.,7.101,8731048,"Mystery, Drama, Thriller",http://www.cache-derfilm.at,2005-10-05,36000000,117,fr,7.055,854,"WDR, ARTE France Cinéma, Canal+, Les Films du Losange, wega film vienna, BIM Distribuzione, CNC, Filmstiftung Nordrhein-Westfalen, France 3 Cinéma, StudioCanal, Eurimages, Bavaria Film, ORF, Filmfonds Wien, OFI","AT, FR, DE, IT",French
2021-08-08,Funny Games,2007,8461,Funny Games,tt0808279,en,"When Ann, husband George, and son Georgie arrive at their holiday home they are visited by a pair of polite and seemingly pleasant young men. Armed with deceptively sweet smiles and some golf clubs, they proceed to terrorize and torture the tight-knit clan, giving them until the next day to survive.",14.344,15000000,"Drama, Horror, Thriller",,2008-03-14,7938872,111,en,6.573,1722,"Tartan, Lucky Red, Celluloid Dreams, X Filme International, Belladonna Productions, Halcyon Pictures, Warner Independent Pictures (WIP), Kinematograf","AT, FR, DE, IT, GB, US",English
2021-08-14,Midnight Express,1978,11327,Midnight Express,tt0077928,en,"Billy Hayes is caught attempting to smuggle drugs out of Turkey. The Turkish courts decide to make an example of him, sentencing him to more than 30 years in prison. Hayes has two opportunities for release: the appeals made by his lawyer, his family, and the American government, or the ""Midnight Express"".",15.201,2300000,"Drama, Crime",http://alanparker.com/film/midnight-express/,1978-08-31,35000000,121,"en, fr, mt, tr",7.549,1379,"Columbia Pictures, Casablanca Filmworks","GB, US","English, French, Maltese, Turkish"
2021-08-23,The Lodge,2019,474764,The Lodge,tt7347846,en,"When a father is forced to abruptly depart for work, he leaves his children, Aidan and Mia, at their holiday home in the care of his new girlfriend, Grace. Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace's dark past.",20.119,0,"Drama, Horror, Thriller",https://www.thelodgemov.com/,2020-01-16,2679585,108,en,6.1,956,"Hammer Film Productions, FilmNation Entertainment","CA, GB, US",English
2021-08-23,Heathers,1988,2640,Heathers,tt0097493,en,"A girl who halfheartedly tries to be part of the ""in crowd"" of her school meets a rebel who teaches her a more devious way to play social politics: by killing the popular kids.",13.35,3000000,"Comedy, Crime",,1989-03-31,1108462,103,en,7.326,1372,"New World Pictures, Cinemarque Entertainment",US,English
2021-08-23,What If,2013,212716,What If,tt1486834,en,"Wallace, who is burned out from a string of failed relationships, forms an instant bond with Chantry, who lives with her longtime boyfriend. Together, they puzzle out what it means if your best friend is also the love of your life.",12.929,11000000,"Drama, Comedy, Romance",,2013-09-07,7847000,93,en,6.712,1742,"Fastnet Films, Caramel Films, No Trace Camping","CA, IE",English
2021-08-30,The Neon Demon,2016,301365,The Neon Demon,tt1974419,en,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",19.237,7000000,"Thriller, Drama, Horror",,2016-06-08,3377430,118,en,6.539,3343,"Bold Films, Amazon Studios, Vendian Entertainment, Space Rocket Nation","DK, FR, US",English
2021-08-30,Bridget Jones: The Edge of Reason,2004,9801,Bridget Jones: The Edge of Reason,tt0317198,en,"Bridget Jones is becoming uncomfortable in her relationship with Mark Darcy. Apart from discovering that he's a conservative voter, she has to deal with a new boss, a strange contractor and the worst vacation of her life.",16.63,40000000,"Comedy, Romance",,2004-11-10,262500000,108,"de, th, en",6.259,2418,"Miramax, Universal Pictures, Little Bird, StudioCanal, Working Title Films, Atlantic Television","FR, DE, IE, GB, US","German, Thai, English"
2021-09-01,Dave Chappelle: Killin' Them Softly,2000,16275,Dave Chappelle: Killin' Them Softly,tt0251654,en,"Dave Chappelle returns for a stand-up to D.C. and riffs on politics, police, race relations, drugs, Sesame Street and more.",8.1,0,"Comedy, Documentary",,2000-07-26,0,57,en,8.07,114,,US,English
2021-09-05,To All the Boys: Always and Forever,2021,614409,To All the Boys: Always and Forever,tt10676012,en,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,39.81,0,"Romance, Comedy, Drama",https://www.netflix.com/title/81040397,2021-02-12,0,115,"ko, en",7.664,1626,"Awesomeness Films, ACE Entertainment",US,"Korean, English"
2021-09-06,The Death of Dick Long,2019,565383,The Death of Dick Long,tt9356952,en,"Dick died last night, and Zeke and Earl don’t want anybody finding out how. That’s too bad though, cause news travels fast in small-town Alabama.",7.25,0,"Comedy, Crime, Drama",https://a24films.com/films/the-death-of-dick-long,2019-09-27,36586,100,en,6.179,98,A24,US,English
2021-09-07,Avengement,2019,534490,Avengement,tt8836988,en,"While on a prison furlough, a lowly criminal evades his guards and returns to his old stomping ground to take revenge on the people who turned him into a cold blooded killer.",17.618,2400000,"Crime, Action",http://www.samuelgoldwynfilms.com/avengement/,2019-05-24,0,90,en,6.843,372,"Compound B, Dreamstage Films, Ehud Releasing",GB,English
2021-09-07,Jackass 3D,2010,16290,Jackass 3D,tt1116184,en,"Johnny Knoxville, Bam Margera, Steve-O, Wee Man and the rest of their fearless and foolhardy friends take part in another round of outrageous pranks and stunts. In addition to standing in the path of a charging bull, launching themselves into the air and crashing through various objects, the guys perform in segments such as ""Sweatsuit Cocktail,"" ""Beehive Tetherball"" and ""Lamborghini Tooth Pull.""",22.388,20000000,"Comedy, Documentary, Action",,2010-10-15,117224271,99,"ro, en",6.578,1166,"Paramount, MTV Films, Dickhouse Productions",US,"Romanian, English"
2021-09-07,The Lord of the Rings: The Fellowship of the Ring,2001,120,The Lord of the Rings: The Fellowship of the Ring,tt0120737,en,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",132.914,93000000,"Adventure, Fantasy, Action",http://www.lordoftherings.net/,2001-12-18,871368364,179,en,8.4,21762,"WingNut Films, New Line Cinema, The Saul Zaentz Company","NZ, US",English
2021-09-07,Capitalism: A Love Story,2009,22074,Capitalism: A Love Story,tt1232207,en,"Michael Moore comes home to the issue he's been examining throughout his career: the disastrous impact of corporate dominance on the everyday lives of Americans (and by default, the rest of the world).",8.487,20000000,Documentary,https://michaelmoore.com/movies/captialism-a-love-story,2009-09-06,17436509,128,en,7.135,455,"The Weinstein Company, Paramount Vantage, Overture Films, Dog Eat Dog Films",US,English
2021-09-07,Global Metal,2008,16919,Global Metal,tt1249171,en,"In GLOBAL METAL, directors Scot McFadyen and Sam Dunn set out to discover how the West's most maligned musical genre - heavy metal - has impacted the world's cultures beyond Europe and North America. The film follows metal fan and anthropologist Sam Dunn on a whirlwind journey through Asia, South America and the Middle East as he explores the underbelly of the world's emerging extreme music scenes; from Indonesian death metal to Chinese black metal to Iranian thrash metal. GLOBAL METAL reveals a worldwide community of metalheads who aren't just absorbing metal from the West - they're transforming it - creating a new form of cultural expression in societies dominated by conflict, corruption and mass-consumerism.",4.919,0,"Documentary, Music",http://www.globalmetalfilm.com/,2008-06-20,0,93,"zh, pt, ja, he, hi, id, en",7.482,57,Banger Productions,CA,"Mandarin, Portuguese, Japanese, Hebrew, Hindi, Indonesian, English"
2021-09-07,Despicable Me,2010,20352,Despicable Me,tt1323594,en,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",80.197,69000000,"Family, Animation, Comedy, Crime",http://www.despicable.me/,2010-07-08,533679475,95,en,7.222,13525,"Universal Pictures, Illumination",US,English
2021-09-07,The Big Four: Live in Sofia,2010,40601,The Big Four: Live in Sofia,tt1792588,en,"When the 'Big Four,' Metallica, Slayer, Megadeth and Anthrax, shared a stage together on June 22nd, 2010, in Sofia, Bulgaria, it was the moment their fans had waited for decades. That monumental show was beamed live into over 1000 theaters worldwide via satellite in a special HD cinematic event.",4.509,0,Music,http://www.thebigfourlive.com/,2010-06-22,0,232,en,8.375,60,"Splinter Films Ltd., Universal/Music/DVD, Vertigo, Mercury Music Group, Sonisphere Festival",BG,English
2021-09-07,Sausage Party,2016,223702,Sausage Party,tt1700841,en,Frank leads a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.,55.768,19000000,"Adventure, Animation, Comedy, Fantasy",http://www.sausagepartymovie.com,2016-07-11,140705322,89,en,5.718,6393,"Columbia Pictures, Annapurna Pictures, Point Grey Pictures, Nitrogen Studios Canada","CA, US",English
2021-09-07,Indie Game: The Movie,2012,80215,Indie Game: The Movie,tt1942884,en,"Follows the dramatic journeys of video game developers as they create and release their games to the world. It's about making video games, but at its core, it's about the creative process, and exposing yourself through your work.",7.428,0,Documentary,http://www.indiegamethemovie.com,2012-05-18,0,103,en,7.553,390,BlinkWorks Media,CA,English
2021-09-07,Rurouni Kenshin Part I: Origins,2012,127533,るろうに剣心,tt1979319,ja,"Former legendary assassin Kenshin Himura has now become a wandering samurai. Offering aid & protecting those in need as atonement for his past deeds. During this time Kenshin Himura comes across and aides Kaoru Kamiya (Emi Takei). Her father opened the Kamiya Kasshin-ryu, a kendo school located in Tokyo and Kaoru is now an instructor there. Kaoru then invites Kenshin to stay at her dojo. Their relationship develops further, but Kenshin is still haunted by his violent past...",23.059,0,"Adventure, Action, Drama, History",http://wwws.warnerbros.co.jp/rurouni-kenshin/index.html,2012-08-25,61700000,134,ja,7.567,643,"Warner Bros. Pictures, IMJ Entertainment, C & I entertainment, Studio Swan, RoC Works Co.",JP,Japanese
2021-09-07,Scooby-Doo,2002,9637,Scooby-Doo,tt0267913,en,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.",90.915,84000000,"Mystery, Adventure, Comedy",,2002-06-14,275650703,88,en,6.048,3755,"Warner Bros. Pictures, Mosaic Media Group",US,English
2021-09-07,Amen.,2002,9045,Amen.,tt0280653,fr,"Kurt Gerstein—a member of the Institute for Hygiene of the Waffen-SS—is horrified by what he sees in the death camps. he is then shocked to learn that the process he used to purify water for his troops by using Zyklon-B, is now used to kill people in gas chambers.",9.301,0,"Drama, History",,2002-02-13,0,132,"de, fr, en, it",6.991,270,"Renn Productions, Canal+, TF1 Films Production, K.G Productions, KC Medien, Katharina","FR, DE, RO","German, French, English, Italian"
